"años","primn","primf","range","urban","secdn","c3ann","c4ann","c3per","c4per","c3nfx","pastr"
1895,0.358608057740885,0.487566901,2.51278905253038e-05,0.00295670460890542,5.70033676605586e-06,0.00266589648470441,0.000936632317002243,6.1123948006311e-05,2.77693599051258e-11,0.00169420056291662,0.000108729766715916
1910,0.354177874583167,0.483511316,3.64195311913305e-05,0.00410089187976603,1.64315198786642e-05,0.00624428029651227,0.00100202715640655,9.95963739639202e-05,3.18466180882424e-11,0.00259641134985556,0.000224188329841335
1925,0.346891514462338,0.476414627,5.18844458245088e-05,0.00759270407200034,2.25709489144444e-05,0.0110186493695894,0.00102534993863753,0.000150655519486729,3.30319553086107e-11,0.00373071673224083,0.000553008203706724
1940,0.338349666157076,0.467896023,6.59494262408128e-05,0.0108915892402693,2.06681202149868e-05,0.0173531191508416,0.00113070019446386,0.000220434284242715,2.44079212195841e-11,0.00539495780565188,0.000832723304450501
1955,0.329601654311148,0.45943185,9.45389723118513e-05,0.0114527673365989,1.95853791010539e-05,0.0259004473083122,0.00127561049070155,0.000317091143333076,2.80087883481975e-11,0.00763803967269905,0.000933614479332955
1970,0.325834000526565,0.451648168,0.000149633693148795,0.0112892626249655,0.000387575573687639,0.0294598063911754,0.00134025125618713,0.000358956302020586,3.06451952874345e-11,0.00857764014418576,0.00101908479707045
1985,0.3256393070744,0.442423116,2.51278905253038e-05,0.0110704664820686,0.00161803591479077,0.0285146200889724,0.00129893738509736,0.000349434146250862,3.04254689052843e-11,0.00830878004043618,0.00104922083230646
2000,0.325313114894796,0.430187315,0.000236397832674688,0.0107801663999658,0.00156090112331309,0.0292204688870234,0.0013325854060843,0.000359611540700754,3.1992358199009e-11,0.00851860917812969,0.00101042183563527
2015,0.324811233266799,0.418030322,0.000292457030346012,0.00995857046058451,0.00489512947337163,0.0267851077805468,0.00122284006706309,0.000329712244301422,2.99045309536146e-11,0.00780768553797727,0.000933457285888074
